KIND;OPR;STAT;AREA;CITY ;CB  ;LAC; CID ; GSM ; DCS;3G L; 3G C;  3G S   ;U-L; U900 ;U-S ;  DATE  ; ADDR                ; REM                               ;  OZIN     ;  OZIE  ;LOCK
$;B;R;GR.; Гродно ; GRODNO :) ; 405 ; 4042 ;    ;456 ; 4000 ; 4042 ;123      ;;;;19.09.09 ; Дзержинского, 98     ; УП "Фильтр" ОО "БелТИЗ", мачта  ; 53.711155; 23.839405;G
$;B;R;GR.; Гродно ; GRODNO :) ; 405 ; 4048 ;    ;456 ; 4000 ; 4048 ;1234     ;;;;19.09.09 ; Горького, 121        ; УСК РБ по ГрО, трубостойки      ; 53.715900; 23.813380;G* 
$;B;R;GR.; Гродно ; GRODNO :) ; 405 ; 4049 ;    ;456 ; 4000 ; 4049 ;123456   ;;;;19.09.09 ; Врублевского, 33     ; ИПО ГрГУ (бывш. ДК Юность), триподы; 53.704342; 23.807601;G 
$;B;R;GR.; Гродно ; GRODNO :) ; 405 ; 4050 ;123 ;    ; 4000 ; 4050 ;123456   ;;;;19.09.09 ; Горького, 91         ; ООО "ВекторКорп", трипод        ; 53.709230; 23.816270;G*
$;B;R;GR.; Гродно ; GRODNO :) ; 405 ; 4055 ;123 ;456 ; 4000 ; 4055 ;123      ;;;;20.07.10 ; Томина, 18           ; общежитие, трубостойки на крыше ; 53.649492; 23.824876;
$;B;R;GR.; Гродно ; GRODNO :) ; 405 ; 4056 ;123 ;    ; 4000 ; 4056 ;1 3      ;;;;19.09.09 ; Славинского, 27      ; РУАП "Овощная фабрика", опорная мачта; 53.640716; 23.812748;G
$;B;R;GR.; Гродно ; GRODNO :) ; 405 ; 4063 ;123 ;    ; 4000 ; 4063 ;123456   ;;;;19.09.09 ; Замковая, 4          ; дом быта, триподы               ; 53.677360; 23.827740;G 
$;B;R;GR.; Гродно ;           ;     ;      ;    ;    ; 4000 ; 4064 ;  3      ;;;;05.05.13 ; пер.Южный, 16        ; ЦТП N12-127, столб              ; 53.643850; 23.863390;G
$;B;R;GR.; Гродно ; GRODNO :) ; 405 ; 4065 ;    ;456 ; 4000 ; 4065 ;123456   ;;;;19.09.09 ; Лиможа, 30           ; дискаунтер "Евроопт", мачта     ; 53.708490; 23.847910;G 
$;B;R;GR.; Гродно ; GRODNO :) ; 405 ; 4066 ;123 ;456 ; 4000 ; 4066 ;123      ;;;;10.06.10 ; Домбровского, 39     ; магазин "Феникс", мачта         ; 53.703961; 23.798020;
$;B;R;GR.; Гродно ; GRODNO :) ; 405
