KIND;OPR;STAT;AREA;CITY ;CB             ; LAC ; CID  ;GSM ;DCS ; 3G L ; 3G C ;  3G S  ;U-L;U900;U-S;DATE; ADDR             ; REM                                ;   OZIN    ;   OZIE  ;LOCK
$;B;R  ;MI.; Минск ;                    ; 100 ;  982 ;123 ;    ; 1000 ;  982 ;123456   ;;;;07.06.17; Аэродромная 3А        ; столб                              ; 53.874497; 27.536928;G*
$;B;R  ;MI.; Минск ;                    ; 100 ;  983 ;123 ;    ; 1100 ;  983 ;123456   ;;;;11.09.17; Кольцова 49           ; общежитие МГТК, трипод             ; 53.951600; 27.603680;G
$;B;R  ;MI.; Минск ; OKOLOVO :)         ; 100 ;  988 ;1237;    ; 1000 ;  988 ;12345678 ;;;;12.06.16; Нововиленская 26      ; Милавица, трубостойки              ; 53.933655; 27.538260;G
$;B;R  ;MI.; Минск ;                    ; 100 ;  989 ;123 ;    ; 1100 ;  989 ; 23  6   ;;;;29.01.16; Филатова 13           ; поликлиника N21, мачта A1          ; 53.869417; 27.631391;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ;  993 ;123 ;    ; 1000 ;  993 ;123456   ;;;;02.12.15; Железнодорожная 136/3 ; общежитие N3 ОАО "Луч", мачта МТС  ; 53.8755  ; 27.4994  ;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ;  994 ;123 ;    ; 1100 ;  994 ;123 56   ;;;;28.03.15; Солтыса 189           ; трипод                             ; 53.899190; 27.649310;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ;  995 ; 23 ;    ; 1000 ;  995 ; 23 56   ;;;;02.07.15; Независимости пр. 47  ; жилой дом, трубостойка             ; 53.914313; 27.580104;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ;  996 ;123 ;    ; 1000 ;  996 ;123456   ;;;;16.06.15; Независимости пр. 44  ; газ."Вечерний Минск", трубостойки  ; 53.910800; 27.578500;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ;  997 ;123 ;    ; 1000 ;  997 ;123456   ;;;;19.12.15; Бурдейного 49         ; столб                              ; 53.904527; 27.439342;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ;  999 ;1237;    ; 1100 ;  999 ;12345678 ;;;;29.05.14; Зацень, Ермака пер. 15; ТП-888, столб A1                   ; 53.967708; 27.512563;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1002 ;123 ;4 6 ; 1100 ; 1002 ;123456   ;;;;26.03.07; Долгиновский тр. 160  ; ГУ Респ. центр гематологии, мачта  ; 53.953607; 27.535369;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1003 ;123 ;456 ; 1000 ; 1003 ;12345678 ;;;;18.10.06; Победителей пр. 107   ; общежитие БГУФК, трубостойки       ; 53.936431; 27.487034;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1004 ;123 ;456 ; 1000 ; 1004 ;123456   ;;;;24.12.05; Притыцкого 62         ; МЗВТ, трубостойки                  ; 53.908335; 27.461074;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1005 ;123 ;    ; 1000 ; 1005 ;123456   ;;;;27.01.09; Монтажников 6         ; ТЭЦ-4, дымовая труба N3            ; 53.872732; 27.399917;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1006 ;123 ;456 ; 1000 ; 1006 ;123456   ;;;;07.02.07; Рафиева 60            ; поликлиника N25, мачта             ; 53.863114; 27.444138;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1007 ;123 ;    ; 1000 ; 1007 ;123456   ;;;;06.11.06; Гурского 23           ; общежитие УО "БГКПСМ", мачта       ; 53.879463; 27.490428;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1008 ;123 ;456 ; 1000 ; 1008 ;123456   ;;;;06.11.06; Казинца 62            ; НИИ почвоведения, трубостойки      ; 53.849858; 27.507982;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1009 ;123 ;    ; 1100 ; 1009 ;123456   ;;;;02.03.09; Рокоссовского пр. 27  ; АТС 247/248, мачта                 ; 53.870477; 27.600902;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1010 ;123 ;456 ; 1100 ; 1010 ;123456   ;;;;28.12.05; Уборевича 73          ; больница N10, трубостойки          ; 53.838382; 27.655214;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1013 ;123 ;456 ; 1000 ; 1013 ;123456   ;;;;18.10.06; Октябрьская пл. 1     ; Дворец Республики, трубостойки     ; 53.903053; 27.560290;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1014 ;123 ;456 ; 1000 ; 1014 ;123456   ;;;;30.09.06; Сурганова 1/2         ; НИИ Экономики, трубостойки         ; 53.916698; 27.603221;G
