KIND;OPR;STAT;AREA;CITY;CB;LAC;CID;GSM;DCS;3G L; 3G C;  3G S   ;U-L;U900;U-S;DATE; ADDR             ; REM                                                  ;  OZIN    ;  OZIE    ;LOCK
/;Могилев
$;4;R  ;MO.; Могилев             ;;;;;; 163 ; 602671 ;  23     ;     ;        ;        ;03.07.18 ; Челюскинцев 56А       ; общежитие, трубостойки МТС?                          ; 53.894333; 30.311717;G*
$;4;R  ;MO.; Могилев             ;;;;;; 160 ; 602674 ; 123     ;     ;        ;        ;08.12.16 ; Первомайская 66       ; ОАО "АгроМашСервис", мачта МТС                       ; 53.916200; 30.341572;G
$;4;R  ;MO.; Могилев             ;;;;;; 160 ; 604031 ; 123     ;     ;        ;        ;27.12.16 ; Павлова 2             ; УО "Мог.больница N1", трипод МТС?                    ; 53.865470; 30.385520;G*
$;4;R  ;MO.; Могилев             ;;;;;; 163 ; 604154 ; 123     ;     ;        ;        ;09.06.18 ; Краснозвездная 56А    ; маг. "Плюс", мачта МТС                               ; 53.932600; 30.252539;G
$;4;R  ;MO.; Могилев             ;;;;;; 163 ; 604197 ; 12      ;     ;        ;        ;09.06.18 ; Ямницкая 83Б          ; склад оптовой базы, мачта МТС                        ; 53.899086; 30.264785;G
$;4;R  ;MO.; Могилев             ;;;;;; 163 ; 604246 ; 123     ;     ;        ;        ;17.01.17 ; Каштановая 4          ; ТЦ "Стрелец", мачта МТС                              ; 53.949770; 30.361660;G
$;4;R  ;MO.; Могилев             ;;;;;; 163 ; 604651 ; 123     ;     ;        ;        ;19.01.17 ; Космонавтов 25        ; общежитие дор.-строит. треста, трипод МТС?           ; 53.906070; 30.305898;G*
$;4;R  ;MO.; Могилев             ;;;;;; 163 ; 604652 ; 123     ;     ;        ;        ;26.12.16 ; Якубовского 20        ; ОАО "Обувь", мачта МТС                               ; 53.917682; 30.306461;G
$;4;R  ;MO.; Могилев             ;;;;;; 163 ; 604654 ; 123     ;     ;        ;        ;26.12.16 ; Гришина 82            ; обл.центр гигиены и эпидем., мачта МТС               ; 53.925550; 30.361000;G
$;4;R  ;MO.; Могилев             ;;;;;; 160 ; 604655 ; 123     ;     ;        ;        ;12.12.16 ; Гагарина 52А          ; проектный отдел ОАО Химволокно, мачта МТС            ; 53.878333; 30.318050;G
$;4;R  ;MO.; Могилев             ;;;;;; 160 ; 604659 ;   3     ;     ;        ;        ;03.07.18 ; Славгородское ш.165   ; завод N7 СЖБ, мачта МТС?                             ; 53.841280; 30.386610;G*
$;4;R  ;MO.; Могилев             ;;;;;; 163 ; 604663 ; 123     ;     ;        ;        ;03.07.18 ; Челюскинцев 172       ; администрация АП N4, мачта МТС?                      ; 53.879161; 30.265504;G*
$;4;R  ;MO.; Могилев             ;;;;;; 163 ; 604672 ; 123     ;     ;        ;        ;13.12.16 ; Вокзальная 32         ; дистанция электроснабжения, мачта МТС                ; 53.926463; 30.332039;G
$;4;R  ;MO.; Могилев             ;;;;;; 163 ; 604710 ; 123     ;     ;        ;        ;01.06.17 ; Пашковская 33         ; магазин "БелМаркет", трипод МТС                      ; 53.936862; 30.320746;G
$;4;R  ;MO.; Могилев             ;;;;;; 160 ; 604997 ; 123     ;     ;        ;        ;23.12.16 ; Тимирязевская 27А     ; управл.спорта облисполкома, трубостойки МТС          ; 53.912262; 30.336440;G
$;4;R  ;MO.; Могилев             ;;;;;; 160 ; 605058 ; 123     ;     ;        ;        ;13.12.16 ; Ленинская 63          ; технопарк, супермаркет Форум, трубостойки МТС        ; 53.904900; 30.343783;G
$;4;R  ;MO.; Могилев             ;;;;;; 160 ; 605070 ; 123     ;     ;        ;        ;27.01.17 ; Пушкинский пр. 12     ; ТЦ "Preston", трипод МТС                             ; 53.878550; 30.339252;G
$;4;R  ;MO.; Могилев             ;;;;;; 163 ; 605227 ; 123     ;     ;        ;        ;10.02.17 ; Криулина 14           ; проф. лицей машиностроения, мачта МТС                ; 53.953703; 30.340105;G
$;4;R  ;MO.; Могилев             ;;;;;; 160 ; 605641 ; 123     ;     ;        ;        ;09.06.18 ; Витебский пр. 5       ; ОАО "МоАЗ", администр. здание, мачта МТС             ; 53.882159; 30.406959;G
$;4;R  ;MO.; Могилев             ;;;;;; 160 ; 605652 ; 123     ;     ;        ;        ;26.12.16 ; Днепровский б-р 1     ; СТО, мачта МТС                                       ; 53.898439; 30.357704;G
$;4;R  ;MO.; Могилев             ;;;;;; 160 ; 605653 ; 123     ;     ;        ;        ;13.12.16 ; Первомайская 61       ; ЦУМ, трипод МТС                                      ; 53.904958; 30.339071;G
$;4;R  ;MO.; Могилев             ;;;;;; 163 ; 605655 ; 123     ;     ;        ;        ;02.03.17 ; Каштановая            ; башня МТС 40м. около стоянки                         ; 53.952323; 30.369761;G
$;4;R  ;MO.; Могилев             ;;;;;; 160 ; 605656 ; 123     ;     ;        ;        ;13.12.16 ; Пушкинский пр. 49     ; общежитие N4 Лавсанстрой, мачта МТС                  ; 53.874917; 30.340267;G
$;4;R  ;MO.; Могилев             ;;;;;; 163 ; 605657 ; 123     ;     ;        ;        ;01.06.17 ; Кулибина 8            ; Газспецстрой, мачта МТС                              ; 53.955718; 30.355156;G
$;4;R  ;MO.; Могилев             ;;;;;; 160 ; 605673 ; 123     ;     ;        ;        ;08.12.16 ; Шмидта пр. 41         ; поликлиника N6, мачта МТС                            ; 53.828500; 30.334960;G
$;4;R  ;MO.; Могилев             ;;;;;; 163 ; 605685 ; 123     ; 163 ; 605685 ; 6      ;26.12.16 ; Бялыницкого-Бирули 12 ; областная больница, мачта МТС                        ; 53.914804; 30.276892;G
$;4;R  ;MO.; Могилев             ;;;;;; 163 ; 605912 ; 123     ;     ;        ;        ;10.02.17 ; Пысина                ; совместная опорная мачта                             ; 53.917300; 30.293870;G
