KIND;OPR;STAT;AREA;CITY ;CB  ;LAC; CID ; GSM ; DCS;3G L; 3G C;  3G S   ;U-L; U900 ;U-S ;  DATE  ; ADDR                ; REM                               ;  OZIN     ;  OZIE  ;LOCK

/;Витебск;;;;;;;;;;;;;;; 

$;V;R;VI.; Витебск ;         ;   ;   17 ;    ;    ;571; 4017 ;12       ;   ;      ;    ;13.05.19; Терешковой 22       ; общежитие, мачта                    ; 55.186706; 30.246740;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   18 ;123 ;456 ;571; 3018 ;123456789;571; 5018 ;123 ;28.12.06; Фрунзе 83           ; завод "Визас", мачта                ; 55.196425; 30.263767;G
$;V;R;VI.; Витебск ;         ;   ;   18 ;    ;    ;571; 4018 ; 23      ;   ;      ;    ;07.05.19; Фрунзе 83           ; завод "Визас", мачта                ; 55.196425; 30.263767;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   19 ;123 ;456 ;571; 3019 ;123456789;571; 5019 ;123 ;28.12.06; Революционная 30    ; элеватор, триподы                   ; 55.202628; 30.189099;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   20 ;123 ;456 ;571; 3020 ;123456789;571; 5020 ;123 ;28.12.06; Воинов-интернац 37  ; областная больница, мачта           ; 55.158526; 30.223051;G
$;V;R;VI.; Витебск ;         ;   ;   20 ;    ;    ;571; 4020 ;1 3      ;   ;      ;    ;18.05.19; Воинов-интернац 37  ; областная больница, мачта           ; 55.158526; 30.223051;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   21 ;123 ;456 ;571; 3021 ;123456789;571; 5021 ;123 ;28.12.06; Ленинградская 217   ; "Витебский райагросервис", мачта    ; 55.223271; 30.120628;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   22 ;123 ;456 ;571; 3022 ;123456789;571; 5022 ;123 ;28.12.06; Гагарина 68         ; ОАО "АТП N1", мачта                 ; 55.214580; 30.229030;G
$;V;R;VI.; Витебск ;         ;   ;   22 ;    ;    ;571; 4022 ;123      ;   ;      ;    ;11.05.19; Гагарина 68         ; ОАО "АТП N1", мачта                 ; 55.214580; 30.229030;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   23 ;123 ;456 ;571; 3023 ;123456789;571; 5023 ;123 ;06.07.07; Доватора 2          ; диагностический центр, мачта        ; 55.193694; 30.212204;G
$;V;R;VI.; Витебск ;         ;   ;   23 ;    ;    ;571; 4023 ;123      ;   ;      ;    ;10.05.19; Доватора 2          ; диагностический центр, мачта        ; 55.193694; 30.212204;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   24 ;123 ;4   ;571; 3024 ;123456789;571; 5024 ;123 ;28.12.06; Сметанина 8         ; производственное здание, мачта      ; 55.179335; 30.174943;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   25 ;123 ;456 ;571; 3025 ;123456789;571; 5025 ;123 ;11.04.06; Смоленская 1А       ; офицерское общ. в/ч 52287, мачта    ; 55.191544; 30.232562;G
$;V;R;VI.; Витебск ;         ;   ;   25 ;    ;    ;571; 4025 ;1 3      ;   ;      ;    ;05.05.19; Смоленская 1А       ; офицерское общ. в/ч 52287, мачта    ; 55.191544; 30.232562;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   26 ;123 ;456 ;571; 3026 ;123456789;571; 5026 ;123 ;15.02.09; М. Горького 104     ; ТЭЦ, труба                          ; 55.167474; 30.132360;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   27 ;123 ;456 ;571; 3027 ;123456789;571; 5027 ;123 ;13.01.08; Ленина 10А          ; административное здание, трубостойки; 55.187535; 30.203932;G
$;V;R;VI.; Витебск ;         ;   ;   27 ;    ;    ;571; 4027 ;123      ;   ;      ;    ;05.05.19; Ленина 10А          ; административное здание, трубостойки; 55.187535; 30.203932;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   28 ;123 ;456 ;571; 3028 ;123456789;571; 5028 ;123 ;21.06.08; Советская 32А       ; музыкальное училище, мачта          ; 55.199895; 30.203178;G
$;V;R;VI.; Витебск ;         ;   ;   28 ;    ;    ;571; 4028 ;12       ;   ;      ;    ;05.05.19; Советская 32А       ; музыкальное училище, мачта          ; 55.199895; 30.203178;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   29 ;123 ;456 ;571; 3029 ;123456789;571; 5029 ;123 ;21.06.08; Короткевича 3       ; конд. комбинат "Витьба", мачта      ; 55.169782; 30.256115;G
$;V;R;VI.; Витебск ;         ;   ;   29 ;    ;    ;571; 4029 ;1 3      ;   ;      ;    ;03.05.19; Короткевича 3       ; конд. комбинат "Витьба", мачта      ; 55.169782; 30.256115;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   30 ;123 ;456 ;571; 3030 ;123456789;571; 5030 ;123 ;18.06.09; 4-я Загородная      ; столб                               ; 55.190782; 30.151956;G
