KIND;OPR;STAT;AREA;CITY ;CB      ; LAC ; CID ;GSM ;DCS ;3G L ; 3G C ;  3G S   ;U-L; U900 ;U-S ;  DATE  ; ADDR                  ; REM                               ;   OZIN   ;   OZIE  ;LOCK
$;V;R  ;MI.; Минск ; MINSK       ; 107 ;  19 ;123 ;456 ; 107 ;  625 ;123456789;107; 5019 ;123 ;20.01.05; Свободы пл. 17        ; трубостойки                       ; 53.9045  ; 27.5535  ;G
$;V;R  ;MI.; Минск ; MINSK       ; 106 ;  20 ;123 ;456 ; 106 ; 3020 ;123456789;106; 5020 ;123 ;14.12.05; П.Бровки 13           ; санстанция, трубостойки           ; 53.913760; 27.600800;G
$;V;R  ;MI.; Минск ; MINSK       ; 107 ;  21 ;123 ;456 ; 107 ; 3021 ;123456789;107; 5021 ;123 ;14.12.05; Мельникайте 4         ; Белхард, трубостойки              ; 53.9067  ; 27.5427  ;G
$;V;R  ;MI.; Минск ; MINSK       ; 107 ;  22 ;123 ;456 ; 107 ; 3022 ;123456789;107; 5022 ;123 ;21.12.05; Воронянского 7А       ; Комкон, трубостойки               ; 53.8784  ; 27.5429  ;G
$;V;R  ;MI.; Минск ; MINSK       ; 102 ;  23 ;123 ;456 ; 102 ; 3023 ;12345678 ;102; 5023 ;123 ;24.02.09; Одоевского 10         ; РУП "БПОВЦ", трубостойки          ; 53.9058  ; 27.5078  ;G
$;V;R  ;MI.; Минск ; MINSK       ; 102 ;  24 ;123 ;456 ; 102 ; 3024 ;123456789;102; 5024 ;123 ;03.04.05; Нововиленская 26      ; Милавица, трубостойки             ; 53.9340  ; 27.5375  ;
$;V;R  ;MI.; Минск ; MINSK       ; 108 ;  26 ;123 ;456 ; 108 ; 3026 ;123456789;108; 5026 ;123 ;17.02.05; Чернышевского 10А     ; ОАО "Стройкомплекс", трубостойки  ; 53.928334; 27.600519;G
$;V;R  ;MI.; Минск ; MINSK       ; 102 ;  27 ;123 ;456 ; 102 ; 3027 ;123456789;102; 5027 ;123 ;09.03.06; Красная 7             ; Горизонт, две трубостойки         ; 53.9132  ; 27.5719  ;G
$;V;R  ;MI.; Минск ; MINSK       ; 104 ;  28 ;123 ;456 ; 104 ; 3028 ;123456789;104; 5028 ;123 ;15.09.06; газ."Звязда" пр. 33   ; АТС 271, мачта                    ; 53.863857; 27.468829;G
$;V;R  ;MI.; Минск ; MINSK       ; 107 ;  29 ;123 ;456 ; 107 ; 3029 ;123456789;107; 5029 ;123 ;25.12.05; Гебелева 7            ; Ленинский ЛСЦ, мачта              ; 53.899   ; 27.5398  ;G
$;V;R  ;MI.; Минск ; MINSK       ; 102 ;  30 ;123 ;456 ; 102 ; 3030 ;123456789;102; 5030 ;123 ;10.04.06; Игнатенко 7           ; учебный центр БелОСТО, мачта      ; 53.9177  ; 27.5239  ;G
$;V;R  ;MI.; Минск ; MINSK       ; 107 ;  31 ;123 ;456 ; 107 ; 3031 ;123456789;107; 5031 ;123 ;21.12.05; Фабрициуса 24      ; электродепо "Московское", трубостойки; 53.8876  ; 27.5346  ;G
$;V;R  ;MI.; Минск ; SOKOL       ; 112 ;  32 ;1234;5678; 112 ; 3732 ;123456789;112; 5032 ;1234;07.08.06; Сокол, Барамзиной 16  ; узел связи, мачта                 ; 53.877   ; 27.9027  ;G
$;V;R  ;MI.; Минск ; MINSK       ; 105 ;  33 ;123 ;456 ; 105 ; 3033 ;123456789;105; 5033 ;123 ;08.01.07; Маяковского 176       ; Камвольный комбинат, трипод       ; 53.859334; 27.571131;G
$;V;R  ;MI.; Минск ; MINSK       ; 107 ;  34 ;123 ;456 ; 107 ; 3034 ;123456789;107; 5034 ;123 ;21.12.05; Могилевская 49        ; гараж, мачта                      ; 53.885732; 27.561815;G
