KIND;OPR;STAT;AREA;CITY          ; CB          ; LAC ; CID ;GSM ;DCS ;3G L ; 3G C ;  3G S   ;U-L; U900 ;U-S ;  DATE   ; ADDR                  ; REM                                                  ;  OZIN     ;  OZIE  ;LOCK
$;V;R  ;MIO; Новоселье           ; NOVOSEL'E   ; 116 ;  24 ;123 ;456 ; 116 ; 3577 ;123456789;116; 5024 ;123 ;03.08.14 ; Минский р-н           ; М6, РТПС                                             ; 53.911914; 27.182442;G
$;V;R  ;MIO; Руденск             ; RUDENSK     ; 111 ;  25 ;123 ;456 ; 111 ; 3865 ;123456789;111; 5025 ;123 ;31.10.06 ; Пуховичский р-н       ; Минская ТЭЦ-5, труба                                 ; 53.610420; 27.953550;G
$;V;R  ;MIO; Марьина Горка       ;MAR'INA GORKA; 111 ;  26 ;123 ;456 ; 111 ; 3571 ;123456789;111; 5026 ; 23 ;07.01.07 ; Пуховичский р-н       ; Советская 15, дом культуры, мачта                    ; 53.512259; 28.148236;G
$;V;R  ;MIO; Червень             ; CHERVEN'    ; 112 ;  27 ;123 ;456 ; 112 ; 3683 ;1234567  ;112; 5027 ;1 3 ;18.09.06 ; Зеневича 55           ; Червенский РЭС, технологическая башня                ; 53.723076; 28.416008;Y
$;V;R  ;MIO; Раубичи             ;             ; 116 ;  28 ;12  ;    ;     ;      ;         ;116; 5028 ;1   ;23.08.16 ; Минский р-н           ; СК, мачта освещения 20м                              ; 54.063559; 27.735416;G
$;V;R  ;MIO; Слуцк               ; SLUCK       ; 144 ;  28 ;123 ;456 ; 144 ; 3738 ;123      ;   ;      ;    ;17.08.08 ; Комсомольская         ; Слуцкая миниТЭЦ N1, труба                            ; 53.024784; 27.558610;G
$;V;R  ;MIO; Вилейка             ; VILEJKA     ; 115 ;  29 ;123 ;456 ; 115 ; 3586 ;123456 89;115; 5029 ;123 ;28.07.06 ; Чапаева 26            ; ОАО "Зенит-БелОМО", мачта                            ; 54.485805; 26.896880;G
$;V;R  ;MIO; Петришки            ; PETRISHKI   ; 116 ;  30 ;123 ;456 ; 116 ; 3581 ;123456789;116; 5030 ;123 ;01.07.15 ; Минский р-н           ; башня 70м                                            ; 54.071238; 27.227565;G
$;V;R  ;MIO; Молодечно           ; MOLODECHNO  ; 115 ;  31 ;123 ;456 ; 115 ; 3536 ;123456   ;115; 5031 ;1 3 ;28.12.05 ; Центральная пл. 3     ; гостиница "Молодечно"                                ; 54.306672; 26.837126;G
$;V;R  ;MIO; Минск (Озерцо)      ; MINSK       ; 103 ;  32 ;1237;4568; 103 ; 3032 ;12345678 ;103; 5032 ;123 ;13.01.08 ; Меньковский тракт 2   ; ТМ Кольцо, столб около СТО Ивеко у леса              ; 53.851192; 27.419339;G
