KIND;OPR;STAT;AREA; CITY  ; CB                ;LAC ;  CID ;GSM ;DCS ; 3G L; 3G C ;  3G S   ;  DATE   ; ADDR                  ; REM                                   ;  OZIN    ;  OZIE    ;LOCK

/;Гродно

$;M;R;GR.; Гродно         ;                   ; 230; 2817 ;123 ;456 ; 230 ;  468 ;123  6  9;230; 6442 ;13  ;01.08.08 ; Захарова, 32             ; ГрГУ. учебный корпус N6, триподы  ; 53.678570; 23.846940;G 
$;M;R;GR.; Гродно         ;                   ;    ; 2817 ;    ;    ; 230 ;  460 ; 2  5  8 ;   ;      ;    ;17.07.17 ; Захарова, 32         ; ГрГУ. учебный корпус N6, триподы, доп.; 53.678570; 23.846940;G 
$;M;R;GR.; Гродно         ;                   ; 230; 2818 ;123 ;456 ; 230 ;  600 ;123456789;230; 6442 ;567 ;01.08.08 ; Дзержинского, 2/1 ; институт Гродногражданпроект, трубостойки; 53.685980; 23.834740;G
$;M;R;GR.; Гродно         ;                   ;    ; 2818 ;    ;    ; 230 ; 1188 ;12 45 78 ;   ;      ;    ;08.05.18 ; Дзержинского, 2/1 ; институт Гродногражданпроект, трубостойки, доп.; 53.685980; 23.834740;G
$;M;R;GR.; Гродно         ;                   ;    ; 2818 ;    ;    ; 230 ; 4003 ;12345    ;   ;      ;    ;29.07.19 ; Дзержинского, 2/1 ; институт Гродногражданпроект, трубостойки; 53.685980; 23.834740;G
$;M;R;GR.; Гродно         ;                   ; 230; 2819 ;123 ;4568; 230 ;  612 ;1234567 9;230; 6442 ;89  ;01.08.08 ; Поповича, 50             ; центр культуры, мачта             ; 53.666445; 23.805782;G
$;M;R;GR.; Гродно         ;                   ;    ; 2819 ;    ;    ; 230 ;  128 ;1  4  7  ;   ;      ;    ;03.03.19 ; Поповича, 50             ; центр культуры, мачта, доп.       ; 53.666445; 23.805782;G
$;M;R;GR.; Гродно         ;                   ;    ; 2819 ;    ;    ;     ;      ;         ;230; 6455 ;0   ;03.03.19 ; Поповича, 50             ; центр культуры, мачта             ; 53.666445; 23.805782;G
$;M;R;GR.; Гродно         ; GRODNO            ; 234; 2820 ;123 ;456 ;     ;      ;         ;   ;      ;    ;01.08.08 ; Сухомбаева, 17           ; общежитие                         ; 53.694800; 23.812400;
$;M;R;GR.; Гродно         ;                   ; 234; 2821 ;123 ;456 ; 234 ;  620 ;1 34 67 9;234; 4739 ;68  ;01.08.08 ; Горького, 91             ; ООО "ВекторКорп", мачта           ; 53.709300; 23.816490;G 
$;M;R;GR.; Гродно         ;                   ; 233; 2822 ;123 ;456 ; 233 ;      ;         ;   ;      ;    ;05.01.09 ; Славинского, 29          ; СПМК-62 Гроднооблсельстроя, мачта ; 53.636255; 23.808225;G 
$;M;R;GR.; Гродно         ;                   ; 230; 2823 ;123 ;456 ; 230 ;  627 ; 234 6 89;230; 6455 ;4   ;01.08.08 ; Пучкова, 47              ; магазин "Стройматериалы", мачта   ; 53.652850; 23.805050;G
$;M;R;GR.; Гродно         ;                   ;    ; 2823 ;    ;    ; 230 ;  259 ;1  4  7  ;   ;      ;    ;03.03.19 ; Пучкова, 47              ; магазин "Стройматериалы", мачта   ; 53.652850; 23.805050;G
$;M;R;GR.; Гродно         ;                   ; 234; 2824 ;123 ;456 ; 234 ;  628 ;12       ;234; 6455 ;7 9 ;26.09.08 ; Фестивальная, 14         ; лесхоз, столб?                    ; 53.687170; 23.799295;G*w
$;M;R;GR.; Гродно         ; GRODNO            ; 37 ; 2859 ;1237;456 ; 233 ;      ;         ;233;  982 ;3 5 ;05.01.09 ; индурское шоссе, 30      ; р-к "Южный", столб                ; 53.623570; 23.864465;G 
$;M;R;GR.; Гродно         ;                   ;    ; 2859 ;    ;    ; 233 ; 3859 ;       8 ;   ;      ;    ;18.07.17 ; индурское шоссе, 30      ; р-к "Южный", столб, доп.          ; 53.623570; 23.864465;G 
$;M;R;GR.; Гродно         ; GRODNO            ; 37 ; 2864 ;123 ;456 ; 233 ;      ;         ;   ;      ;    ;05.01.09 ; пер. Южный, 16           ; теплоузел, мачта                  ; 53.644115; 23.863500;G 
$;M;R;GR.; Гродно         ;                   ; 234; 2892 ;123 ;456 ; 234 ; 3767 ;12 4  78 ;234; 4385 ;56  ;01.08.08 ; Горького, 72             ; дом науки и техники, мачта        ; 53.696525; 23.820005;G
$;M;R;GR.; Гродно         ;                   ; 230; 2895 ;123 ;456 ; 230 ; 1251 ; 23  6 89;230; 6461 ;234 ;01.08.08 ; Счастного, 38       ; бассейн "Лазурный" ОАО "Белкард", мачта; 53.668490; 23.829175;G
$;M;R;GR.; Гродно         ;                   ;    ; 2895 ;    ;    ; 230 ; 2000 ;1        ;   ;      ;    ;25.01.09 ; Счастного, 38       ; бассейн "Лазурный" ОАО "Белкард", мачта; 53.668490; 23.829175;G
$;M;R;GR.; Гродно         ;                   ;    ; 2895 ;    ;    ; 230 ; 1996 ;        9;   ;      ;    ;30.07.19 ; Счастного, 38       ; бассейн "Лазурный" ОАО "Белкард", мачта; 53.668490; 23.829175;G
$;M;R;GR.; Гродно         ;                   ;    ;   ?  ;    ;    ; 233 ;  305 ;123   789;   ;      ;    ;30.05.21 ; пр-кт Я.Купалы, 87       ; ТЦ "Тринити", внутри              ; 53.649887; 23.854633;G
$;M;R;GR.; Гродно         ;                   ;    ;   ?  ;    ;    ; 233 ;  420 ;5        ;   ;      ;    ;30.05.21 ; пр-кт Я.Купалы, 87       ; ТЦ "Тринити", внутри              ; 53.649887; 23.854633;G

$;M;D;GR.; Гродно         ;                   ;    ;      ;    ;    ; 233 ; 3392 ;1  4     ;   ;      ;    ;21.02.16 ;                          ; на пр-те Я.Купалы                 ;
$;M;D;GR.; Гродно         ;                   ;    ;      ;    ;    ; 230 ; 3407 ;1  4  7  ;   ;      ;    ;16.02.16 ;                          ; на пр-те Я.Купалы                 ;
$;M;D;GR.; Гродно         ;                   ;    ;      ;    ;    ; 230 ; 3438 ;   4     ;   ;      ;    ;16.02.16 ;                          ; р-н Румлево                       ;
$;M;D;GR.; Гродно         ;                   ;    ;      ;    ;    ; 233 ; 3496 ;1     7  ;   ;      ;    ;16.02.16 ;                          ; Кирова                            ;
$;M;D;GR.; Гродно         ;                   ;    ;      ;    ;    ; 230 ; 3808 ;1        ;   ;      ;    ;20.06.15 ; Курчатова, 38            ; жилой дом, доп.сектор             ; 53.702723; 23.853894; 
$;M;D;GR.; Гродно         ;                   ;    ;      ;    ;    ; 233 ; 3827 ;1  4  7  ;   ;      ;    ;16.02.16 ; скидельское шоссе, 20    ; РУП "Белвторполимер", мачта, доп.сектор; 53.661459; 23.954761;G 
$;M;D;GR.; Гродно         ; GRODNO            ; 30 ; 1802 ;    ;4   ;     ;      ;         ;   ;      ;    ;01.08.08 ; Красноармейская, 3       ; офис МТС, внутри (30/07/19)       ; 53.677200; 23.842000;
$;M;D;GR.; Гродно         ;                   ;    ;      ;    ;    ; 230 ; 3881 ;1  4  7  ;   ;      ;    ;16.02.16 ; дем.?                    ; на въезде в Гродно по ЖД со стороны Лиды;

$;M;R;GR.; Гродно         ;                   ;    ; 4029 ;    ;    ; 234 ; 2006 ;12 45 78 ;   ;      ;    ;26.01.19 ; Комарова, 8              ; мачта                             ; 53.708640; 23.811980;G
$;M;R;GR.; Гродно         ;                   ;    ; 4030 ;    ;    ; 230 ; 2407 ;1  4 678 ;   ;      ;    ;22.02.17 ; Титова, 30               ; БОК КУП "Аквацентр", трипод       ; 53.667175; 23.816845;G
$;M;R;GR.; Гродно         ;                   ;    ; 4030 ;    ;    ; 230 ; 2290 ;1  4     ;   ;      ;    ;22.02.17 ; Титова, 30               ; БОК КУП "Аквацентр", трипод, доп. ; 53.667175; 23.816845;G
$;M;R;GR.; Гродно         ;                   ;    ; 4030 ;    ;    ; 230 ; 2013 ;       8 ;   ;      ;    ;02.02.20 ; Титова, 30               ; БОК КУП "Аквацентр", трипод       ; 53.667175; 23.816845;G
$;M;R;GR.; Гродно         ;                   ;    ; 4035 ;    ;    ;     ;      ;         ;   ;      ;    ;21.01.17 ; Химиков, 9               ; БОК "Вишневец", мачта             ; 53.641235; 23.860640;G
$;M;R;GR.; Гродно         ;                   ;    ; 4072 ;    ;    ; 234 ; 2449 ;1        ;   ;      ;    ;20.02.16 ;                          ; р-н Переселка                     ;
$;M;R;GR.; Гродно         ;                   ;    ; 4074 ;    ;    ; 234 ; 2451 ;1234 67 9;   ;      ;    ;20.06.15 ; Пушкина, 41              ; магазин "Охотник и рыболов", мачта; 53.697840; 23.827170;G  
$;M;R;GR.; Гродно         ;                   ;    ; 4093 ;    ;    ; 230 ; 2452 ;    7    ;   ;      ;    ;21.01.17 ; Соломовой, 131           ; магазин "Евроопт", мачта          ; 53.660404; 23.781520;G
$;M;R;GR.; Гродно         ;                   ;    ; 4113 ;    ;    ; 233 ; 2456 ; 23      ;   ;      ;    ;06.12.14 ; пр-кт Космонавтов 60/6?  ;                                   ; 
$;M;R;GR.; Гродно         ;                   ;    ; 4113 ;    ;    ; 233 ; 1515 ; 78      ;   ;      ;    ;28.06.20 ; пр-кт Космонавтов 60/6?  ;                                   ; 
$;M;R;GR.; Гродно         ;                   ;    ; 4117 ;    ;    ; 230 ; 2457 ;1234 67  ;   ;      ;    ;22.02.17 ; Соколовского, 22         ; ЧУПП "Севласт", трипод            ; 53.661375; 23.803190;G
$;M;R;GR.; Гродно         ;                   ; 234; 4185 ;12  ;45  ; 234 ; 2458 ;12    7  ;   ;      ;    ;20.07.17 ; Тавлая, 56               ; столб                             ; 
$;M;R;GR.; Гродно         ;                   ; 230; 4322 ;123 ;456 ; 230 ; 2460 ;1234567 9;230; 4520 ;345 ;26.09.18 ; Островского, 17          ; женская консультация N1, трипод   ; 53.690169; 23.833803;G 
$;M;R;GR.; Гродно         ;                   ;    ; 4322 ;    ;    ; 230 ; 3259 ;       8 ;   ;      ;    ;01.02.20 ; Островского, 17          ; женская консультация N1, трипод   ; 53.690169; 23.833803;G 
$;M;R;GR.; Гродно         ;                   ;    ; 4331 ;    ;    ;     ;      ;         ;   ;      ;    ;21.01.17 ; Южная, 3                 ; столб                             ; 53.642965; 23.868955;G 
$;M;R;GR.; Гродно         ;                   ;    ; 4364 ;    ;    ; 234 ; 5934 ;1 3  7   ;   ;      ;    ;21.01.17 ; Дзержинского, 108        ; СООО "Зов-ЛенЕвромебель", мачта   ; 53.711965; 23.838245;G
$;M;R;GR.; Гродно         ;                   ;    ; 4374 ;    ;    ; 237 ;      ;         ;   ;      ;    ;20.08.18 ; ул.Центральная-ул.Олеши  ; опорная мачта МТС *новости МТС*   ; 53.616130; 23.829780;G 
$;M;R;GR.; Гродно         ;                   ;    ; 4378 ;    ;    ; 233 ; 2626 ;12     8 ;   ;      ;    ;02.06.17 ; Кленовая, 35             ; ТП, мачта                         ; 53.677810; 23.858730;G
$;M;R;GR.; Гродно         ;                   ;    ; 4379 ;    ;    ;     ;      ;         ;   ;      ;    ;21.01.17 ; Богушевича, 52           ; столб                             ; 53.618955; 23.799755;G
$;M;R;GR.; Гродно         ;                   ;    ; 4384 ;    ;    ; 230 ; 2642 ;123456789;   ;      ;    ;16.02.16 ; 1 Мая, 7                 ; ОАО "Элод", трубостойки           ; 53.687247; 23.841370;G
$;M;R;GR.; Гродно         ;                   ;    ; 4384 ;    ;    ; 230 ; 3504 ;12       ;   ;      ;    ;29.07.19 ; 1 Мая, 7                 ; ОАО "Элод", трубостойки           ; 53.687247; 23.841370;G
$;M;R;GR.; Гродно         ;                   ;    ; 4384 ;    ;    ; 230 ; 3322 ;        9;   ;      ;    ;01.02.20 ; 1 Мая, 7                 ; ОАО "Элод", трубостойки           ; 53.687247; 23.841370;G
$;M;R;GR.; Гродно         ;                   ;    ; 4388 ;    ;    ; 234 ;      ;         ;   ;      ;    ;02.09.15 ;                          ; около Горького 123                ;
$;M;R;GR.; Гродно         ;                   ;    ; 4396 ;    ;    ; 233 ; 4393 ;12 45 78 ;   ;      ;    ;14.09.16 ; Фомичева, 2              ; ТЦ "Магнит", трипод               ; 53.657775; 23.842840;G
$;M;R;GR.; Гродно         ;                   ;    ; 4396 ;    ;    ; 233 ; 4400 ;1  4     ;   ;      ;    ;14.09.16 ; Фомичева, 2              ; ТЦ "Магнит", трипод               ; 53.657775; 23.842840;G
$;M;R;GR.; Гродно         ;                   ;    ; 4396 ;    ;    ; 233 ; 1825 ; 2       ;   ;      ;    ;14.09.16 ; Фомичева, 2              ; ТЦ "Магнит", трипод               ; 53.657775; 23.842840;G
$;M;R;GR.; Гродно         ;                   ;    ; 4398 ;    ;    ; 230 ; 2649 ;123456789;   ;      ;    ;16.02.16 ; Подгорная, 8а            ; трансформаторная, трипод          ; 53.673275; 23.831385;G
$;M;R;GR.; Гродно         ;                   ;    ; 4398 ;    ;    ; 230 ; 3322 ;    5    ;   ;      ;    ;02.02.20 ; Подгорная, 8а            ; трансформаторная, трипод          ; 53.673275; 23.831385;G
$;M;R;GR.; Гродно         ;                   ;    ; 4496 ;    ;    ; 233 ; 2652 ;1  4  7  ;   ;      ;    ;07.02.17 ; Томина, 14а              ; общежитие, трипод                 ; 53.651070; 23.829100;G
$;M;R;GR.; Гродно         ;                   ;    ; 4496 ;    ;    ; 233 ; 2650 ;  2 5 78 ;   ;      ;    ;07.02.17 ; Томина, 14а              ; общежитие, трипод, доп.           ; 53.651070; 23.829100;G
$;M;R;GR.; Гродно         ;                   ; 230; 4801 ;123 ;456 ; 230 ; 2655 ;123456789;230; 6461 ;567 ;01.08.08 ; Социалистическая, 35     ; ТП-2-25, мачта                    ; 53.678430; 23.833680;G
$;M;R;GR.; Гродно         ;                   ;    ; 4801 ;    ;    ; 230 ; 2021 ;1  4  7  ;   ;      ;    ;08.05.18 ; Социалистическая, 35     ; ТП-2-25, мачта, доп.              ; 53.678430; 23.833680;G
$;M;R;GR.; Гродно         ;                   ;    ; 4801 ;    ;    ; 230 ; 4007 ;1        ;   ;      ;    ;28.07.19 ; Социалистическая, 35     ; ТП-2-25, мачта                    ; 53.678430; 23.833680;G
$;M;R;GR.; Гродно         ;                   ; 230; 4803 ;123 ;456 ; 230 ; 2658 ;123 56789;230; 2951 ;567 ;09.05.11 ; 17 сентября, 28Г         ; РУП "Гродноремкоммаш", мачта      ; 53.689590; 23.839150;G
$;M;R;GR.; Гродно         ;                   ;    ; 4803 ;    ;    ; 230 ; 2656 ;1  4  7  ;   ;      ;    ;26.09.18 ; 17 сентября, 28Г         ; РУП "Гродноремкоммаш", мачта, доп.; 53.689590; 23.839150;G
$;M;R;GR.; Гродно         ;                   ;    ; 4803 ;    ;    ; 230 ; 3118 ;      78 ;   ;      ;    ;01.02.20 ; 17 сентября, 28Г         ; РУП "Гродноремкоммаш", мачта, доп.; 53.689590; 23.839150;G
$;M;R;GR.; Гродно         ;                   ; 230; 4805 ;123 ;456 ; 230 ; 2664 ;  3  6789;230; 2951 ;89  ;01.08.08 ; Полиграфистов, 2         ; областная типография, столб       ; 53.673400; 23.838800;
$;M;R;GR.; Гродно         ;                   ;    ; 4805 ;    ;    ; 230 ; 1784 ;1        ;230; 2954 ;0   ;01.08.08 ; Полиграфистов, 2         ; областная типография, столб       ; 53.673400; 23.838800;
$;M;R;GR.; Гродно         ;                   ; 233; 4807 ;123 ;456 ; 233 ; 2666 ;1  4  7  ;   ;      ;    ;22.12.08 ; Фомичева, 16            ; рядом со стадионом СШ N3, башня 40м; 53.661362; 23.843843;
$;M;R;GR.; Гродно         ;                   ; 230; 4809 ;123 ;456 ; 230 ; 2667 ;      78 ;   ;      ;    ;01.08.08 ; Соломовой, 77а           ; автостоянка, столб                ; 53.669270; 23.790070;G
$;M;R;GR.; Гродно         ;                   ; 233; 4810 ;123 ;456 ; 233 ; 2671 ;123456789;233; 6462 ; 45 ;09.09.09 ; скидельское шоссе, 18    ; радиобашня ГЭС                    ; 53.665400; 23.931800;
$;M;R;GR.; Гродно         ;                   ;    ; 4810 ;    ;    ; 233 ; 3140 ;   4     ;   ;      ;    ;30.07.19 ; скидельское шоссе, 18    ; радиобашня ГЭС                    ; 53.665400; 23.931800;
$;M;R;GR.; Гродно         ;                   ; 234; 4811 ;123 ;456 ; 234 ; 2672 ; 23    89;234; 2954 ;78  ;01.08.08 ; Господарчая, 10        ; КУП "ЖКХ Гродненского района", мачта; 53.703200; 23.828500;G
$;M;R;GR.; Гродно         ;                   ; 234; 4812 ;123 ;456 ; 234 ; 2674 ; 2     8 ;234; 2957 ;01  ;01.08.08 ; Дзержинского, 102а       ; произв.техническая база ГГП, мачта; 53.710515; 23.834235;G
$;M;R;GR.; Гродно         ;                   ; 234; 4813 ;123 ;456 ; 234 ; 5202 ;123456789;234; 2957 ;45  ;01.08.08 ; Брикеля, 8               ; ТЦ "Пегас", мачта                 ; 53.701640; 23.844707;G
$;M;R;GR.; Гродно         ;                   ;    ; 4813 ;    ;    ; 234 ; 5203 ;12 45 78 ;   ;      ;    ;17.07.17 ; Брикеля, 8               ; ТЦ "Пегас", мачта, доп.           ; 53.701640; 23.844707;G
$;M;R;GR.; Гродно         ;                   ;    ; 4813 ;    ;    ; 234 ; 3906 ; 23 5    ;   ;      ;    ;02.02.20 ; Брикеля, 8               ; ТЦ "Пегас", мачта                 ; 53.701640; 23.844707;G
$;M;R;GR.; Гродно         ;                   ; 233; 4814 ;123 ;456 ; 233 ; 2675 ;       8 ;   ;      ;    ;05.01.09 ; индурское шоссе, 11/2    ; магазин "Хозтоварищ", мачта       ; 53.637760; 23.840030;G 
$;M;R;GR.; Гродно         ;                   ; 230; 4815 ;123 ;456 ; 230 ; 2676 ; 2  5    ;   ;      ;    ;26.09.08 ; Коммунальная, 32         ; столб около складов               ; 53.688400; 23.814300;
$;M;R;GR.; Грандичи       ; GRANDICHI         ; 34 ; 4816 ;123 ;456 ;     ;      ;         ;   ;      ;    ;08.04.07 ;                          ; б/о "Здоровье"                    ;          ;          ;
$;M;R;GR.; Гродно         ;                   ; 230; 4818 ;123 ;456 ; 230 ; 2679 ;1  4  7  ;230; 2958 ; 23 ;01.08.08 ; Гданьская, 14            ; теплоузел, мачта                  ; 53.663555; 23.816495;G
$;M;R;GR.; Гродно         ;                   ;    ; 4818 ;    ;    ; 230 ; 1656 ;       8 ;   ;      ;    ;02.02.20 ; Гданьская, 14            ; теплоузел, мачта                  ; 53.663555; 23.816495;G
$;M;R;GR.; Гродно         ;                   ; 230; 4821 ;123 ;456 ; 230 ; 5219 ;123456 89;230; 2958 ;456 ;01.08.08 ; Гагарина, 41             ; ресторан "Топаз", мачта           ; 53.672720; 23.808370;G
$;M;R;GR.; Гродно         ;                   ;    ; 4821 ;    ;    ; 230 ; 5221 ;1  4  7  ;   ;      ;    ;25.01.19 ; Гагарина, 41             ; ресторан "Топаз", мачта, доп.     ; 53.672720; 23.808370;G
$;M;R;GR.; Гродно         ;                   ;    ; 4821 ;    ;    ; 230 ; 3899 ;       8 ;   ;      ;    ;30.07.19 ; Гагарина, 41             ; ресторан "Топаз", мачта           ; 53.672720; 23.808370;G
$;M;R;GR.; Гродно         ;                   ; 233; 4822 ;123 ;456 ; 233 ; 2680 ; 23456 89;233; 2958 ;789 ;05.02.11 ; Я.Купалы, 74а            ; ЦТП-10-93 около детсада, мачта    ; 53.657330; 23.848410;G
$;M;R;GR.; Гродно         ;                   ;    ; 4822 ;    ;    ; 233 ;  411 ;   4     ;   ;      ;    ;28.07.19 ; Я.Купалы, 74а          ; ЦТП-10-93 около детсада, мачта, доп.; 53.657330; 23.848410;G
$;M;R;GR.; Гродно         ;                   ;    ; 4822 ;    ;    ; 233 ; 1994 ;1        ;   ;      ;    ;28.06.20 ; Я.Купалы, 74а          ; ЦТП-10-93 около детсада, мачта      ; 53.657330; 23.848410;G
$;M;R;GR.; Гродно         ;                   ; 234; 4891 ;123 ;456 ; 234 ; 4356 ;123      ;234; 2995 ;3 5 ;01.08.08 ; Домбровского, 47         ; аптека, мачта                     ; 53.705460; 23.797520;G 
$;M;R;GR.; Гродно         ;                   ; 233; 4892 ;123 ;456 ; 233 ; 4357 ;1        ;233; 982  ; 6  ;05.01.09 ; Клецкова пр., 27         ; автостоянка, башня 40м            ; 53.647606; 23.849426;G     
$;M;R;GR.; Гродно         ;                   ; 230; 4899 ;123 ;456 ; 230 ; 4459 ;        9;   ;      ;    ;01.08.08 ; Л.Чайкиной, 26           ; общежитие, мачта                  ; 53.662916; 23.786121;
$;M;R;GR.; Гродно         ;                   ;    ; 4963 ;    ;    ; 233 ; 4475 ;1        ;   ;      ;    ;21.01.17 ; Огинского, 16            ; столб                             ; 53.617820; 23.815560;G
$;M;R;GR.; Гродно         ;                   ;    ; 4964 ;    ;    ; 230 ; 4486 ;123456789;   ;      ;    ;16.02.16 ; Карбышева, 15            ; КГК, трипод                       ; 53.680625; 23.838315;G
$;M;R;GR.; Гродно         ;                   ;    ; 4964 ;    ;    ; 230 ; 1656 ; 2       ;   ;      ;    ;29.07.19 ; Карбышева, 15            ; КГК, трипод                       ; 53.680625; 23.838315;G
$;M;R;GR.; Гродно         ;                   ; 230; 4964 ;    ; 8  ;     ;      ;         ;   ;      ;    ;25.01.19 ; Карбышева, 15            ; КГК, внутри?                      ; 53.680625; 23.838315;G
$;M;R;GR.; Гродно         ;                   ;    ; 5013 ;    ;    ; 234 ; 4625 ;     6   ;   ;      ;    ;16.02.16 ;                          ; р-н ул. Старомалыщинской          ;
$;M;R;GR.; Гродно         ;                   ;    ; 5018 ;    ;    ; 233 ; 4643 ;123456789;   ;      ;    ;21.01.17 ; Куйбышева, 1/1           ; мебельный магазин, мачта          ; 53.686390; 23.860600;G
$;M;R;GR.; Гродно         ;                   ;    ; 5018 ;    ;    ; 233 ; 3510 ; 234     ;   ;      ;    ;21.01.17 ; Куйбышева, 1/1           ; мебельный магазин, мачта          ; 53.686390; 23.860600;G
$;M;R;GR.; Гродно         ;                   ;    ; 5034 ;    ;    ; 230 ; 4645 ;12 456789;   ;      ;    ;02.06.17 ; Коммунальная, 3          ; стадион, опора освещения 40м      ; 53.689730; 23.820010;G
$;M;R;GR.; Гродно         ;                   ;    ; 5040 ;    ;    ; 230 ; 4646 ;  3   7  ;   ;      ;    ;11.02.19 ; Суворова/Маслакова       ;
$;M;R;GR.; Гродно         ;                   ;    ; 5055 ;    ;    ; 234 ; 4648 ;123456789;   ;      ;    ;18.09.15 ; Дзержинского, 54         ;многоуровневый паркинг, два трипода; 53.694200; 23.837880;G 
$;M;R;GR.; Гродно         ;                   ;    ; 5055 ;    ;    ; 234 ; 4647 ;1  4  7  ;   ;      ;    ;03.03.19 ; Дзержинского, 54   ;многоуровневый паркинг, два трипода, доп.; 53.694200; 23.837880;G 
$;M;R;GR.; Гродно         ;                   ;    ; 5055 ;    ;    ; 234 ; 3666 ; 2 45    ;   ;      ;    ;01.02.20 ; Дзержинского, 54   ;многоуровневый паркинг, два трипода      ; 53.694200; 23.837880;G 
$;M;R;GR.; Гродно         ;                   ;    ; 5061 ;    ;    ; 233 ; 4651 ;12345    ;   ;      ;    ;03.03.19 ; пр-т Клецкова, 68а       ; ЦТП 7-87/1, мачта                 ; 53.650990; 23.846560;G  
$;M;R;GR.; Гродно         ;                   ;    ; 5062 ;    ;    ; 233 ; 4652 ;  3 567 9;   ;      ;    ;22.01.17 ; Гая, 11                  ; общежитие ОАО "Белкард", трипод   ; 53.662920; 23.839785;G
$;M;R;GR.; Гродно         ;                   ;    ; 5068 ;    ;    ; 233 ; 4654 ;123456789;   ;      ;    ;16.02.16 ; Лидская, 1               ; МРЦ "Галактика", трипод           ; 53.674500; 23.851990;G
$;M;R;GR.; Гродно         ;                   ;    ; 5068 ;    ;    ; 233 ; 4653 ;1  4  7  ;   ;      ;    ;26.03.19 ; Лидская, 1               ; МРЦ "Галактика", трипод, доп.     ; 53.674500; 23.851990;G
$;M;R;GR.; Гродно         ;                   ;    ; 5085 ;    ;    ; 234 ; 4655 ;1  45 7  ;   ;      ;    ;11.10.15 ; Терешковой, 28           ; главный корпус УО "ГГАУ", триподы ; 53.695150; 23.848520;G  
$;M;R;GR.; Гродно         ;                   ;    ; 5086 ;    ;    ; 230 ; 4657 ; 2       ;   ;      ;    ;17.04.20 ; Суворова/Соколовского    ;                                   ; 
$;M;R;GR.; Гродно         ;                   ;    ; 5090 ;    ;    ; 230 ; 4658 ;    5    ;   ;      ;    ;25.08.20 ; Соломовой 153            ; опорная мачта                     ; 53.660404; 23.781520;G 
$;M;R;GR.; Гродно         ;                   ;    ; 5099 ;    ;    ; 230 ; 4659 ;1234 67 9;   ;      ;    ;16.02.16 ; Краснопартизанская, 53/Х ; промышленное здание, мачта        ; 53.676020; 23.812320;G
$;M;R;GR.; Гродно         ;                   ;    ; 5099 ;    ;    ; 230 ; 3510 ;    5    ;   ;      ;    ;02.02.20 ; Краснопартизанская, 53/Х ; промышленное здание, мачта        ; 53.676020; 23.812320;G
$;M;R;GR.; Гродно         ; GRODNO            ; 237; 5123 ;12  ;45  ; 233 ;      ;         ;   ;      ;    ;30.07.12 ; мкр-н Барановичи         ; Городенская 1а, клуб, мачта?, ex-824?; 53.676135; 23.727975;G* 
$;M;R;GR.; Гродно         ;                   ; 37 ; 5314 ;123 ;456 ; 233 ; 4710 ;       9 ;   ;      ;    ;05.03.11 ; Вишневецкая              ; опорная мачта                     ; 53.639430; 23.850490;G
$;M;R;GR.; Гродно         ;                   ;    ; 5314 ;    ;    ; 233 ; 4696 ;      7  ;   ;      ;    ;10.05.19 ; Вишневецкая              ; опорная мачта                     ; 53.639430; 23.850490;G
$;M;R;GR.; Гродно         ;                   ; 234; 5320 ;123 ;456 ; 234 ; 4900 ;123 5    ;234; 992  ;567 ;30.07.12 ; Пушкина 31а              ; универсам "Алми", мачта           ; 53.696501; 23.834007;G 
$;M;R;GR.; Гродно         ;                   ;    ; 5320 ;    ;    ; 234 ; 1784 ;    5    ;   ;      ;    ;01.02.20 ; Пушкина 31а              ; универсам "Алми", мачта           ; 53.696501; 23.834007;G 
$;M;R;GR.; Гродно         ;                   ; 233; 5321 ;123 ;456 ; 233 ; 4929 ;123456 8 ;233; 992  ; 8  ;09.09.09 ; скидельское шоссе, 13    ; ОАО "Союзпроммонтаж",опорная мачта; 53.668877; 23.913044; 
$;M;R;GR.; Гродно         ;                   ;    ; 5321 ;    ;    ; 233 ; 4061 ;      7  ;233; 993  ; 0  ;09.09.09 ; скидельское шоссе, 13    ; ОАО "Союзпроммонтаж",опорная мачта; 53.668877; 23.913044; 
$;M;R;GR.; Грандичи       ;                   ; 34 ; 5327 ; 2  ;    ;     ;      ;         ;   ;      ;    ;25.01.19 ;                          ; б/о "Купалинка"? *питон*          ; 
$;M;R;GR.; Гродно         ;                   ; 233; 5328 ;123 ;456 ; 233 ; 4999 ;123456789;233; 336  ;678 ;26.02.09 ; Пролетарская, 50         ; медцентр "Комповид", мачта        ; 53.685501; 23.853763;G* 
$;M;R;GR.; Гродно         ;                   ;    ; 5328 ;    ;    ; 233 ; 3217 ;   45    ;   ;      ;    ;26.06.20 ; Пролетарская, 50         ; медцентр "Комповид", мачта        ; 53.685501; 23.853763;G* 
$;M;R;GR.; Гродно         ;                   ; 233; 5329 ;123 ;456 ; 233 ; 5004 ;1  4  7  ;233; 6464 ;89  ;02.03.09 ; Лидская, 15              ; ОАО "Гродномебель", мачта         ; 53.669460; 23.853765;G 
$;M;R;GR.; Гродно         ;                   ; 233; 5330 ;1   ;4   ; 233 ; 5058 ;        9;   ;      ;    ;01.08.18 ;                          ; вьезд в город по М6               ;
$;M;R;GR.; Гродно         ; GRODNO            ; 233; 5345 ;123 ;456 ; 233 ;      ;         ;   ;      ;    ;05.05.13 ; индурское шоссе          ; водозабор "Погораны", мачта       ; 53.632970; 23.873030;G
