KIND;OPR;STAT;AREA;CITY ;CB;LAC;CID;GSM;DCS;3G L;3G C;3G S;U-L;U900;U-S;DATE; ADDR              ; REM                                                  ;  OZIN    ;  OZIE    ;LOCK

/;Менская вобласць
$;4;R  ;MIO; Лясны              ;v;   ;      ;         ;;201;700330;:51:52:53;;   ;        ;22.03.19; Менскі р-н           ; дом N31, кафедра БелМАПА, мачта МТС                  ; 54.0046  ; 27.6951  ;G
$;4;R  ;MIO; Гарутішкі          ; ;175;700333;:21:22   ;;   ;      ;   ;   ;      ;        ;16.07.21; Дзяржынскі р-н       ; вежа МТС 70м                                        ; 53.768630; 27.079170;G
$;4;R  ;MIO; Новы Двор          ; ;   ;      ;         ;;206;700334;123;   ;      ;        ;30.03.18; Менскі р-н           ; Паркавая 6, крама, мачта МТС                       ; 53.8126  ; 27.6615  ;G
$;4;R  ;MIO; Новы Двор          ;v;   ;      ;         ;;206;700334;:51:52:53;;   ;        ;24.07.20; Менскі р-н           ; Паркавая 6, крама, мачта МТС                       ; 53.8126  ; 27.6615  ;G
$;4;R  ;MIO; Канюцічы           ; ;   ;      ;         ;;210;700337;123;210;700337;  7  :10;22.06.18; Менскі р-н           ; апорная мачта МТС                                    ; 53.792560; 27.533247;G
$;4;R  ;MIO; Канюцічы           ;v;   ;      ;         ;;210;700337;:51:52:53;;   ;        ;22.03.19; Менскі р-н           ; апорная мачта МТС                                    ; 53.792560; 27.533247;G
$;4;R  ;MIO; Сёмкава            ; ;   ;      ;         ;;216;700350;123;   ;      ;        ;18.06.19; Менскі р-н           ; Цэнтральная 3, пошта, канстр.?                       ; 54.0233  ; 27.4334  ;G*
$;4;R  ;MIO; Калодзішчы         ; ;   ;      ;         ;;208;700354;123;   ;      ;        ;11.08.18; Малаковіч 25          ; пажарная частка, мачта МТС                            ; 53.931880; 27.760235;G
$;4;R  ;MIO; Калодзішчы         ;v;   ;      ;         ;;208;700354;:51:52:53;;   ;        ;14.02.20; Малаковіч 25          ; пажарная частка, мачта МТС                            ; 53.931880; 27.760235;G
$;4;R  ;MIO; Баравая            ; ;   ;      ;         ;;201;700356;123;201;700356;56789:10;12.01.17; Баравая 5             ; Экспобел, трубастойкі МТС                            ; 53.963468; 27.625394;G
$;4;R  ;MIO; Баравая            ;v;   ;      ;         ;;201;700356;:51:52:53;;   ;        ;21.03.19; Баравая 5             ; Экспобел, трубастойкі МТС                            ; 53.963468; 27.625394;G
$;4;R  ;MIO; Шчомысліца         ; ;   ;      ;         ;;175;700363;123;175;700363;5  8    ;25.05.18; Менскі р-н           ; апорная мачта МТС                                    ; 53.816896; 27.443999;G
$;4;R  ;MIO; Шчомысліца         ;v;   ;      ;         ;;175;700363;:51:52:53;;   ;        ;18.01.20; Менскі р-н           ; апорная мачта МТС                                    ; 53.816896; 27.443999;G
$;4;R  ;MIO; Пісараўшчына       ; ;172;700365;:21   :23;;   ;      ;   ;   ;      ;        ;07.08.21; Маладзечанскі р-н    ; Р28, вежа 70м МТС?                                  ; 54.259772; 27.007227;G
$;4;R  ;MIO; Валяр'янава        ; ;   ;      ;         ;;201;700370;123;   ;      ;        ;23.12.16; Менскі р-н           ; Лясная, вежа МТС 40м                                ; 53.974497; 27.666874;G
