KIND;OPR;STAT;AREA;CITY ;CB;LAC;CID;GSM;DCS;3G L;3G C;3G S;U-L;U900;U-S;DATE; ADDR     ; REM                                  ;   OZIN   ;   OZIE   ;LOCK

/;Менск

$;4;R  ;MI.; Менск ;v;;;;;211;700344;:51:52:53;;   ;        ;25.03.19; Панчанкі 17           ; аўтастаянка, слуп МТС                ; 53.888453;27.415081;G
$;4;R  ;MI.; Менск ; ;;;;;204;700348;123;204;700348;56789:10;20.07.19; Напалеона Орды 53   ;мкр-н "Дружба", жылы дом, трубастойкі МТС;53.850363;27.488231;G
$;4;R  ;MI.; Менск ;v;;;;;204;700348;:51:52:53;;   ;        ;28.12.19; Напалеона Орды 53   ;мкр-н "Дружба", жылы дом, трубастойкі МТС;53.850363;27.488231;G
$;4;R  ;MI.; Менск ;v;;;;;213;700349;:51:52:53;;   ;        ;09.10.19; Бяды 11/1             ; ЖЭС, трубастойкі МТС                 ; 53.932508;27.584550;G
$;4;R  ;MI.; Менск ; ;;;;;213;700349;123;   ;      ;        ;24.03.20; Бяды 11/1             ; ЖЭС, трубастойкі МТС                 ; 53.932508;27.584550;G
$;4;R  ;MI.; Менск ; ;;;;;208;700351;123;208;700351;5  8    ;28.01.18; Гінтаўта 28           ; паліклініка N28, трубастойкі МТС     ; 53.9508  ;27.6771  ;G
$;4;R  ;MI.; Менск ;v;;;;;208;700351;:51:52:53;;   ;        ;01.04.19; Гінтаўта 28           ; паліклініка N28, трубастойкі МТС     ; 53.9508  ;27.6771  ;G
$;4;R  ;MI.; Менск ; ;;;;;208;700352;123;208;700352;5 78 :10;17.12.15; Нікіфарава 3          ; паліклініка N8, трубастойкі МТС      ; 53.9393  ;27.6892  ;G
$;4;R  ;MI.; Менск ;v;;;;;208;700352;:51:52:53;;   ;        ;20.03.19; Нікіфарава 3          ; паліклініка N8, трубастойкі МТС      ; 53.9393  ;27.6892  ;G
$;4;R  ;MI.; Менск ; ;;;;;208;700353;123;208;700353;56789:10;17.12.15; Рагачоўская 12        ; кацельня, труба                      ; 53.948648;27.722243;G
$;4;R  ;MI.; Менск ;v;;;;;208;700353;:51:52:53;;   ;        ;14.02.20; Рагачоўская 12        ; кацельня, труба                      ; 53.948648;27.722243;G
$;4;R  ;MI.; Менск ; ;;;;;208;700355;123;208;700355;56789:10;06.04.18; Незалежнасці пр. 181  ; жылы дом, трубастойкі МТС            ; 53.9468  ;27.6898  ;G
$;4;R  ;MI.; Менск ;v;;;;;208;700355;:51:52:53;;   ;        ;27.03.19; Незалежнасці пр. 181  ; жылы дом, трубастойкі МТС            ; 53.9468  ;27.6898  ;G
$;4;R  ;MI.; Менск ; ;;;;;208;700357;123;   ;      ;        ;26.12.20; Фогеля 19             ; ЛПК УП "Апрацоўка бялізны", мачта МТС; 53.955344;27.740845;G
$;4;R  ;MI.; Менск ;v;;;;;208;700357;:51:52:53;;   ;        ;26.12.20; Фогеля 19             ; ЛПК УП "Апрацоўка бялізны", мачта МТС; 53.955344;27.740845;G
$;4;R  ;MI.; Менск ; ;;;;;208;700358;123;208;700358;5  8    ;24.10.18; Вадалажскага 6        ; універсам, мачта МТС                 ; 53.9428  ;27.7081  ;G
